query_id,question,contexts_shown,answer,context_relevance,answer_faithfulness,answer_relevance
800792,what is sucrose used for,"[1] sugar. n. 1. (Elements & Compounds) Also called: sucrose or saccharose a white crystalline sweet carbohydrate, a disaccharide, found in many plants and extracted from sugar cane and sugar beet: it is used esp as a sweetening agent in food and drinks. Formula: C12H22O11.

[2] The word sucrose was coined in 1857 by the English chemist William Miller from the French sucre (sugar) and the generic chemical suffix for sugars-ose. The abbreviated term Suc is often used for sucrose in scientific literature.he word sucrose was coined in 1857 by the English chemist William Miller from the French sucre (sugar) and the generic chemical suffix for sugars-ose. The abbreviated term Suc is often used for sucrose in scientific literature.

[3] Sucrose (sugar), the most well-known sweetener, is made by crystallizing sugar cane or beet juice. Sucrose is also made up of the same two simple sugars, glucose and fructose, joined together to form a single molecule containing one glucose molecule and one fructose molecule, an exact one-to-one ratio. The proportion of fructose to glucose in both HFCS 42 and HFCS 55 is similar to that of sucrose.

[4] Donât be fooled by its slogan âMade from sugar, so it tastes like sugar.â. Sucralose was approved for use in foods as a sweetener in 1998. Before approving sucralose, the FDA claimed to have reviewed 110 human and animal studies, but it turns out that only 2 out of those studies were actually on humans.

[5] Functional Properties of Sugar. It is common for individuals to associate sugar (sucrose) with its inherent taste properties. Aside from providing a sweet taste and flavour, sugar imparts numerous functional properties that make it an important ingredient in many foods.ppearance-Sugar is responsible for the yellow-brown colours that develop in baked foods. Sucrose itself develops colour through caramelization. However, the monosaccharide components of its hydrolysis (glucose and fructose) can also undergo browning reactions (Maillard reaction).",Sucrose is used especially as a sweetening agent in food and drinks.,,,
1101347,discover meaning in english,"[1] â¢ DISCOVER (verb) The verb DISCOVER has 8 senses: 1. discover or determine the existence, presence, or fact of. 2. make a discovery, make a new finding. 3. get to know or become aware of, usually accidentally. 4. make a discovery. 5. find unexpectedly.

[2] discover meaning, definition, what is discover: to find someone or something, either by ...: Learn more.

[3] â The purpose of life is to discover your gift, and the meaning of life is in giving it away. In May 1995 the keynote speaker at a meeting in New Jersey designed to encourage young people to enter the teaching profession employed an instance of the dictum: âKeep growing professionally,â she emphasized.

[4] Examination of Old English words along with their modern meanings can give you a glimpse of how languages develop through time. The first form of English as a language is termed Old English and came into being during the 5th century. Many common words and verbs can be found in Old English that hold the same meaning today.

[5] Science finds one meaning in it in the. 18th Century, another in the 19th, a third in the 20th; each. artist finds unique meanings on other levels of abstraction; and. each man and woman finds different meanings at different. hours of the day, depending on the internal and external.",I cannot answer from the given context.,,,
1093717,kamikaze definition,"[1] Kamikaze definition, (during World War II) a member of a special corps in the Japanese air force charged with the suicidal mission of crashing an aircraft laden with explosives into an enemy target, especially a warship. See more.

[2] KaijÅ« (æªç£, kaijÅ«) is a Japanese word that literally translates to strange beast, and is used to refer to a genre of tokusatsu (special effects-based) entertainment. Kaiju films usually showcase monsters of any form, usually attacking a major Japanese city or engaging another (or multiple) monster(s) in battle.aiju are sometimes depicted as cannon fodder serving a greater evil. Some kaiju are elite warriors which serve as the right-hand man to the greater villain and are destroyed by the heroic forces.

[3] Machika is a word in Papiamento the local Language of the Island of Aruba Bonaire and Curacao Machika means that you are smashing somthing in spanish is Machicar. Suggested

[4] [klep-tuh-krat] /ËklÉp tÉËkrÃ¦t/. noun. 1. a government official who is a thief or exploiter.

[5] Japanese term or phrase: kotobuki. English translation: Celebration, rejoicing, happy event, (often used as a sign to express the meaning in one character). Entered by: seika. Options:- Contribute to this entry-Include in personal glossary.","A kamikaze is a member of a special corps in the Japanese air force charged with the suicidal mission of crashing an aircraft laden with explosives into an enemy target, especially a warship.",,,
474419,phimosis medical definition,"[1] Medical Definition of phimosis. plural. phimoses. \-ËsÄz\play. : tightness or constriction of the orifice of the foreskin arising either congenitally or postnatally (as from balanoposthitis) and preventing retraction of the foreskin over the glans.

[2] PLASMOLYSIS IN ELODEA CELLS. Osmosis is the diffusion of water across a membrane from an area of high water concentration to an area of low water concentration. This movement of water may be harmful to cells. A hypertonic solution can result in the plasmolysis of a cell when the water in a. living cell osmoses out of the cell and the cell becomes dehydrated. Most cells live in an isotonic solution where the movement of. water is constant into and out of the cell (equilibrium).

[3] reverse osmosis - (chemistry) a method of producing pure water; a solvent passes through a semipermeable membrane in a direction opposite to that for natural osmosis when it is subjected to a hydrostatic pressure greater than the osmotic pressure.

[4] Miosis or myosis, /maÉªËoÊ sÉªs/, from Ancient Greek Î¼ÏÎµÎ¹Î½, mÅ«ein, to close the eyes, is a term with various definitions, which generally include constriction of the pupil. The opposite condition, mydriasis, is the dilation of the pupil. Anisocoria is the condition of one pupil being more dilated than the other.

[5] If a woman becomes infected with toxoplasmosis for the first time during pregnancy or a few weeks before conceiving, there's a risk the infection could spread to her unborn baby. This is known as congenital toxoplasmosis.",Tightness or constriction of the orifice of the foreskin arising either congenitally or postnatally (as from balanoposthitis) and preventing retraction of the foreskin over the glans.,,,
808528,what is the best size grout lines to use for tiling shower,"[1] Each price is for his labour, adhesive and grout. No tiles are included. Lets assume a 8â x 6â bathroom, with one window reveal, walls ready for tiling, with the bath etc in situ, to be tiled in 8â (200mm) square tiling. Job 1. Tile the bathroom, floor to ceiling, apply grout, then silicone around the bath.

[2] Flextile RSG Rapid-Set Polymer-Modified Sanded grout is a premium fast-setting, and colour-consistent grout. Unique formulation ensures colour uniformity, and develops superior flexural and compressive strengths, exceeding ANSI A118.7 requirements. Contains Flexfresh for mould and mildew resistance. For grouting all types of ceramic tile, quarry tile, pavers, granite, slate, mosaics or brick where joints width is 1.5mm (1/16) to 2.5cm (1â). For residential and commercial, floor and wall surfaces, interior and exterior, in dry or wet applications.

[3] The Walls. Good tile for shower walls includes pretty much any type suitable for very wet locations. Glazed ceramic and porcelain tile are the most commonly used types, from the ubiquitous 4 1/4-inch white squares to large-format tiles of almost any size (provided your installer is up to the task).

[4] Some tile, for example, should be coated with grout release before grouting. Also ask about cutting techniques for the tile. You'll use sanded grout for the floor. Ask if sanded caulk is available in a color that matches your grout for the floor/tub and floor/wall tile joints.

[5] Even though your shower grout looks dry, using it too early or sealing it before it's ready may damage it, leading to premature failure. Most cement-based grouts require a cure time of 48 to 72 hours before applying a penetrating sealer. After sealing, wait a minimum of 24 hours before using the shower; some products may recommend three days instead. Other grout formulas may require a shorter or longer drying time, and epoxy-based grouts may allow you to skip the sealer, thus the wait time before using your shower or bathtub.",I cannot answer from the given context.,,,
639084,what does hortensia mean in english,"[1] The name Hortensia is of English and Latin origin. The meaning of Hortensia is garden. Hortensia is generally used as a girl's name. It consists of 9 letters and 4 syllables and is pronounced Hor-ten-si-a.

[2] The hamartia can be anything from an error in judgement to an error made out of ignorance to a character flaw to a sin. The definition of hamartia can also be expanded to refer to something that at first seems like the best part of a character, but which, in excess, leads to the flaw. We will see examples of this with Oedipus Rex and Romeo and Juliet.

[3] Noun. 1. lordosis-an abnormal inward (forward) curvature of the vertebral column. hollow-back. spinal curvature-an abnormal curvature of the vertebral column. Translations.

[4] Holoprosencephaly (HPE) is the failure of the prosencephalon, or forebrain, to develop normally. The forebrain is a region of the brain in the fetus that develops into parts of the adult brain, including the cerebral cortex.

[5] Livor mortis (Latin: livor âbluish color, mortis âof death), postmortem lividity (Latin: postmortem âafter death, lividity âblack and blue), hypostasis (Greek: hypo, meaning under, beneath; stasis, meaning a standing) or suggillation, is one of the signs of death.",Hortensia means garden in English.,,,
1035247,what is the new trend for kitchen cabinets,"[1] Modern style kitchen trends are incorporating brightly colored painted cupboards into the design as a unique focal point. One popular kitchen color ideas painting cabinets is red with white or black countertops. With this type of paint schemes for kitchens it is best to keep the rest of the space simple.

[2] My old vanity - 10 years-was 29 too. The new standard height is around 33. There is an exact number to it like 33 1/8 or 32 1/8 but it is right about there b/c the fellow told me to add 1.5 inches more for my countertop height and I remember thinking it was around 35 then...Like Bookmark August 24, 2007 at 4:41PM. lot of people are using kitchen height cabinets now (which normally have so many more functions than a vanity). Standard height with countertops for those is 36 high. They're becoming more and more popular as folks realize they don't need to stoop to use the sink in their bathroom.

[3] White, off-white, yellow cream, olive and yellow-green colors, selected for kitchen cabinets and furnishings, create spacious and inviting modern kitchens, and make green paint colors or green wall tiles shine.(White-green interior color schemes, spacious white kitchen designs).reen is the color of growth and freshness, associated with grass and plants, vegetables and fruits. Kitchen decorating ideas that include green paint for walls, green kitchen cabinets or wall tiles design look natural, fresh and attractive.

[4] NT-30SP or NT-20SQ for Overlander. Hi, I'm remaking my kitchen cabinets and have already junked the old rusty and dead NT22 so I have free choice of a new furnace. Based on the advice of 1,000 BTU per ft of living space it seems like the NT-20 is about right..

[5] The Natural Maple Cabinets is used on the base of the islands and the cabinets, allowing the eye to keep moving throughout. The bookshelves create a visual barrier to the stove and sink areas. Design ideas for a kitchen in Dc Metro. â Houzz. I like red oak flooring with light cabinets, don't like the yellow-ish floor.","The new trend for kitchen cabinets includes incorporating brightly colored painted cupboards, with red being a popular choice, often paired with white or black countertops.",,,
1042099,what is the current ratio for restaurants industry,"[1] Current Ratio = $32,000/$28,000 = 1.14 This means that there is $1.14 of current assets for every $1.00 of current liabilities and is a rough measure of your ability to pay your outstanding bills. In most industries a ratio of 1:1 is considered to be reasonable. Restaurants typically have lower ratios because they maintain relatively small inventory levels combined with a quick cash turnover (meals are paid for the same day as they are served).

[2] The starters entering the industry earn roughly $27,000 per year. An additional $500 or more is earned through bonuses and profit sharing. The salaries range between roughly $21000 and $53,600 per year. Of course, the salary handed out depends on the experience of the restaurant manager.Someone with four or more years of experience has the capacity to earn at least $50,000 a year.Of course, another component of the salary depends on the location.hoenix, Arizona sees high earners gain roughly $73,000 per year while Charlotte, North Carolina pays $84,000 per year on average to its restaurant managers. If the restaurant is located in a tourism area, the staff earns more. Also, the Restaurant Management Salary is higher if the clients are of sophisticated nature.

[3] The current ratio helps investors and creditors understand the liquidity of a company and how easily that company will be able to pay off its current liabilities. This ratio expresses a firm's current debt in terms of current assets.he current ratio is calculated by dividing current assets by current liabilities. This ratio is stated in numeric format rather than in decimal format. Here is the calculation: GAAP requires that companies separate current and long-term assets and liabilities on the balance sheet.

[4] This average includes higher-paying titles, however, such as restaurant general managers. According to food service industry website FoodChefJobs.com, the average pay for an assistant restaurant manager is about $40,000 per year. Salary website Indeed.com concurs, listing $41,000 as the national average salary for an assistant restaurant manager.

[5] For example the median expected annual pay for a typical Assistant Restaurant Manager in the United States is $39,956, so 50% of the people who perform the job of Assistant Restaurant Manager in the United States are expected to make less than $39,956.Source: HR Reported data as of October 2015. 1 Salary. 2 Salary + Bonus.ur team of Certified Compensation Professionals has analyzed survey data collected from thousands of HR departments at companies of all sizes and industries to present this range of annual salaries for people with the job title Assistant Restaurant Manager in the United States.",I cannot answer from the given context.,,,
1057488,who were the kings of denmark,"[1] queen margrethe ii ascended the throne on the death of her father king frederick ix on 14 january 1972 on her accession queen margrethe ii became the first female monarch of denmark since margrethe i ruler of the scandinavian countries in 1375 1412 during the kalmar union

[2] the modern kingdom of denmark dates back to harthacnut s son gorm the old gorm den gamle who reigned in the early 10th century the danes were united and officially christianized in 965 ce by harald bluetooth the story of which is recorded on the jelling stones

[3] The first written sources for the history of Denmark â the Royal Frankish Annals from 804 â say that Sliasthorp played an important role in the Viking Age. The aggressive Viking king Godfred, the text says, decided to turn the town into a military power centre near the border of the early Danish kingdom.

[4] Tycho Brahe was born in 1546 in Denmark. He was born to a noble family. Brahe had a brother who grew up to serve in the government. He also had a sister that became a scientist. Tycho Brahe was a favorite of the king of Denmark, King Fredrik II. King Fredrik gave him an island to live on.e was born to a noble family. Brahe had a brother who grew up to serve in the government. He also had a sister that became a scientist. Tycho Brahe was a favorite of the king of Denmark, King Fredrik II.

[5] Prince Hamlet of Denmark is urged by his fatherâs Ghost to avenge his murder at the hands of the dead kingâs brother, now King Claudius; to make matters worse, Claudius has married the widow, Hamletâs mother, Queen Gertrude.",I cannot answer from the given context.,,,
1089121,us estate tax for canadians,"[1] Given the lack of details beyond the above statement, it is natural for people to wonder what this proposal really means and how the changes will impact them, particularly for Canadians. As a reminder, US estate tax, which Trump calls the death tax, is a federal estate tax that applies at a rate of 40% on individual estates over $5.49million or $10.98million for married couples. The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).

[2] The Old Age Security pension (or OAS or OAS-GIS) is a taxable monthly social security payment available to most Canadians 65 years of age or older with individual income less than $114,815.As of April 2015, the basic amount is $563.74 per month.At tax time, recipients with a 2014 income of over $71,592 must pay back a portion of their Old Age Security at a rate of 15% of net income. This is often referred to as the OAS clawback.s of April 2015, the basic amount is $563.74 per month. At tax time, recipients with a 2014 income of over $71,592 must pay back a portion of their Old Age Security at a rate of 15% of net income.

[3] Median real estate property taxes paid for housing units with mortgages in 2013: $1,535 (0.9%) Median real estate property taxes paid for housing units with no mortgage in 2013: $1,317 (1.0%) Estimated median house/condo value in 2013: $162,600.

[4] Technically the first tax bracket is $0 to $44,701, but Iâve included the effect on marginal tax rate from the federal basic personal amount of $11,327 and the Alberta basic personal amount of $18,214. 1 Up to $11,327 â tax rate of 0%.

[5] âºâº All employed Canadians adults contribute a defined fraction of their earnings to the CPP. The contribution rate for employees to the CPP is 4.95% of gross employment income between $3,500 and $51,000 (2013) up to a maximum contribution of $2,356.20. These payments are matched by employers. Self-employed people contribute 9.9% of their net income up to a maximum of $4815.74 (2013).","The US estate tax, which Trump calls the death tax, is a federal estate tax that applies at a rate of 40% on individual estates over $5.49 million or $10.98 million for married couples. The US estate tax affects Canadians who are dual US citizens and even Canadians who own US situs property, which includes both real property and US-based securities (whether registered or not).",,,
1095966,how much for bitcoin today,"[1] The price of the coin, which broke $1,000 just a few days ago, has been rapidly approaching the price of gold, which has fallen in recent weeks. Today it reached a high of $1,242 on Mt. Gox, topping goldâs $1,241.98 at the time. Erik Voorhees, an early entrepreneur in bitcoin, was in jubilant spirits. Voorhees, who sold his gambling site SatoshiDice for 126,315 BTC this year, said that it was a psychologically significant event. He said:

[2] One bitcoin is worth about $8.67, though the exchange rate fluctuates wildly every day. Right now you can buy an 1/8th of pot on Silk Road for 7.63 Bitcoins.That's probably more than you would pay on the street, but most Silk Road users seem happy to pay a premium for convenience.o purchase something on Silk Road, you need first to buy some Bitcoins using a service like Mt. Gox Bitcoin Exchange. Then, create an account on Silk Road, deposit some bitcoins, and start buying drugs.

[3] But technical analysts speaking to CNBC say the losses could go as deep as 46.5%, pushing Bitcoin down to $1,470. Get Data Sheet, Fortuneâs technology newsletter. A look at history suggests even that might not be the floor. The cryptocurrency rally of the last six months is strongly reminiscent of a Bitcoin bump that unfolded from October to December of 2013, when the price skyrocketed from under $130 to over $1100. That was followed not just by a correction, but by a long, slow decline that had prices pared back to just over $200 within a year, followed by two years of steady, but slow, growth. Itâs unlikely that the same precise pattern will repeat itself, mostly because the ecosystem of startups and services surrounding cryptocurrency is vastly more robust now than it was four years ago.

[4] Should we add Bitcoin Private to the mix? pic.twitter.com/xOAKjCzzFk â Rhett Creighton (@HeyRhett) December 14, 2017. This announcement caused the price to surge +2,000% in only a matter of days. Why is this happening? Bitcoin hard forks have become somewhat of a trend in recent months, with the first successful one being Bitcoin Cash.

[5] On 19 June 2011, a security breach of the Mt. Gox bitcoin exchange caused the nominal price of a bitcoin to fraudulently drop to one cent on the Mt. Gox exchange, after a hacker allegedly used credentials from a Mt. Gox auditor's compromised computer to transfer a large number of bitcoins illegally to himself.",I cannot answer from the given context.,,,
1092007,on what date did the japanese launch pearl harbor,"[1] Attack on Pearl Harbor. On December 7, 1941, Japan launches a surprise attack on American soil at Pearl Harbor. At 7:55 a.m. Hawaii time (12:55 p.m. EST) on December 7, 1941, Japanese fighter planes attacked the U.S. base at Pearl Harbor, Hawaii, launching one of the deadliest attacks in American history.

[2] The Japanese carried out a surprise attack on the Pearl Harbor on December 7, 1941. This unforgettable day is well-documented by American historians. The attack was motivated by the imperialistic aspirations of the Japanese in the Pacific region.

[3] The attack on Pearl Harbor was a surprise military strike by the Imperial Japanese Navy Air Service against the United States naval base at Pearl Harbor, Hawaii Territory, on the morning of December 7, 1941. The attack, also known as the Battle of Pearl Harbor, led to the United States' entry into World War II. The Japanese military leadership referred to the attack as the Hawaii Operation and Operation AI, and as Operation Z during its planning. Japan intended the attack as a preventive action

[4] On December 11, Germany and Italy, allied with Japan, declared war on the U.S. The United States had entered World War II. Japanese Admiral Isoroku Yamamoto conceived the Pearl Harbor attack and Captain Minoru Genda planned it. Two things inspired Yamamotoâs Pearl Harbor idea: a prophetic book and a historic attack.

[5] December 7, 1941 - Surprise attack by the Japanese on the main U.S. Pacific Fleet harbored in Pearl Harbor, Hawaii destroyed 18 U.S. ships and 200 aircraft. American losses were 3000, Japanese losses less than 100. In response, the U.S. declared war on Japan and Germany, entering World War II.","The Japanese launched the attack on Pearl Harbor on December 7, 1941.",,,
1087735,what are bound fields connected to,"[1] Subform: Use to display data from more than one table on a form or report. ï· Bound Controls are connected to a data source (like a combo box that lets you choose the customer. for an order.) In Design View, they display the name of the bound field; in Form or Layout View, they. display database records.

[2] A coenzyme is a type of cofactor. It is the loosely bound cofactor to an enzyme. Cofactors are chemical compounds that are bound to proteins. A cofactor is a non-protein chemical compound, while a coenzyme is a non-protein molecule. It is important to understand that, in our body, enzymes are very important.

[3] Currently, physicists describe nature as having 4 fundamental forces: the Electromagnetic force, the Strong nuclear force, the Weak nuclear force, and the Gravitational force. At one point in history, the Electric and Magnetic fields were treated as separate. If you count these two fields as separate and add them to the other 3 traditional force fields -- the Gravitational, Strong, and Weak fields -- then, nature might be described as having a total of 5 fundamental fields in Physics.

[4] The smooth endoplasmic reticulum has functions in several metabolic processes, including synthesis of lipids, metabolism of carbohydrates and calcium concentration, drug detox â¦ ification, and attachment of receptors on cell membrane proteins.It is connected to the nuclear envelope.n the cell the smooth ER is a network of membrane bound bodies which lack ribosomes (the molecules used in protein synthesis) and its primary function is to modify, encapsulate and transport newly synthesized proteins and lipids which will be secreted or remain in the cytoplasm as membrane bound vesicles.

[5] The interactions between electric currents and magnetic fields create forces. The magnetic force on a current in a magnetic field = current x displacement across the magnetic field. This force can be predicted using the right hand rule. When two currents are directed through magnetic fields in the same direction, they attract.",Bound fields are connected to a data source.,,,
743668,what is employee turnover definition,"[1] turnover noun (EMPLOYEES). C2 [S or U] the ârate at which âemployees âleave a âcompany and are âreplaced by new âpeople: The âlarge ânumber of âtemporary âcontracts âresulted in a high turnover of âstaff.US They've had a lot of turnover at the âfactory ârecently. More examples.

[2] According to PayScale's most recent survey, employee turnover rate among Fortune 500 companies is greatest in the IT industry.

[3] As nouns the difference between strudel and turnover. is that strudel is a pastry made from multiple, thin layers of dough rolled up and filled with fruit, etc while turnover is the act or result of overturning something; an upset. As an adjective turnover is. capable of being turned over; designed to be turned over.

[4] One is the level of customer service, that is, to have the right goods, in sufficient quantities, in the right place, at the right time. The other is the costs of ordering and carrying inventories. Ratio of average cost of goods sold to average inventory investment. The turnover ratio indicates how many times a year the inventory is sold. Generally, the higher the ratio, the better, because that implies more efficient use of inventories.

[5] BambooHR gives executives visibility into strategic indicators like employee turnover and retention. BambooHR is a Software as a Service (SaaS) application, so businesses only need to pay a low monthly subscription based on the number of employees and a one-time implementation fee. Thereâs no extra charge for customization, multiple administrators, enhanced features, support or inactive employees.",Employee turnover is the rate at which employees leave a company and are replaced by new people.,,,
1101674,amount of ram in tablet,"[1] A bigger sized RAM means the tablet can run more apps at the same time. RAM improves the way the tablet performs, but the the way the operating system controls the RAM is also important. Tablets usually come with a minimum of 256MB of RAM, but some of the newer tablets boast 1GB of RAM. Some experts recommend that a tablet have a minimum of 512MB of RAM, but it also depends on how well the OS manages the RAM it has to work with. RAM is faster than internal storage, but it is more expensive too.

[2] With respect to the size of our computation (5 trillion digits) and our hardware configuration (16 hard drives), it was found that 144 GB of ram is near the point of diminishing return for memory quantity. Therefore, additional memory clock speed provided more benefit than additional memory quantity.

[3] Well, since Windows Vista and Windows 7 have many things in common, Windows 7 (32-bit) will support up to 4GB but I think it only use 3.3GB of RAM, I'm afraid. Evandela. text/html 5/3/2009 7:07:00 PM SIOK_Online 2. It depends on how much VIDEO MEMORY that your PC is using.

[4] Read our recommendations for Choosing the Best Settings for World of Warcraft, discussed further below. Recommended RAM for World of Warcraft. According to WoW's official system requirements, the minimum amount of RAM for WoW: Legion is 2GB, while at least 4GB is recommended.

[5] Q: How much RAM does the iPad2 have? I looked at the tech specs and other documentation I could find, however I don't see anything that states the amount of RAM the iPad2 will have. There didn't seem to be any mention of that in the Apple presentation either.",I cannot answer from the given context.,,,
1057656,what is county mean,"[1] The definition of county refers to an administrative division in a state or country. An example of county used as an adjective is in the phrase county court, which means a court of that particular geographic area. A county is defined as an administrative division of a state or country. An example of a county is Suffolk County on Long Island in New York.

[2] Median is the middle point in a set of numbers. Average, also called mean, is when the complete data set is added and then divided by the total number of data points; mean is different from median. The average Troup County household income in 2014 was $53,454, a sharp decline from $67,486 in 2013.

[3] District courts are the state trial courts of general jurisdiction. The geographical area served by each district court is established by the specific statute. creating that court. In addition to these state courts, the Texas Constitution provides for a county court in each county, presided over by the county judge. The county judge also serves as head of the county commissioners court, the governing body of the county. To aid the constitutional county court with its judicial

[4] Whether youâre looking for some family fun, a romantic getaway, exciting events, beautiful wineries, some of the best hunting & fishing in the state, a unique meeting or event location, or a group tour destination, youâve come to the right place. Coshocton County is also known for its affordability, which means MORE FUN for you and your family!

[5] Randolph County, Missouri. Randolph County is a county located in the northern portion of the U.S. state of Missouri. As of the 2010 census, the population was 25,414. Its county seat is Huntsville. The county was organized January 22, 1829 and named for U.S. Representative and U.S. Senator John Randolph of Roanoke of Virginia. Randolph County comprises the Moberly, MO Micropolitan Statistical Area, which is also included in the Columbia-Moberly-Mexico, MO Combined Statistical Area.",A county refers to an administrative division in a state or country.,,,
643359,what does microsoft warranty cover for surface book?,"[1] What does the warranty cover, and how long are my Surface and accessories covered? Your Surface standard limited warranty has two parts: Limited hardware warranty: Includes service on hardware and covered accessories for one year from the date of purchase. Covered accessories include the Surface branded accessories.*. Technical support: Provides help and technical support on preinstalled software for the first 90 days after purchase.

[2] The Microsoft Surface Pro 4 is a good-looking and premium-feeling tablet, and Microsoft has made a similarly attractive peripheral with the Microsoft Surface Keyboard. It has a silver and gray color scheme, and the metal back feels nice and sturdy.

[3] The Surface Pro 3 is the third professional tablet from Microsoft that doubles as an Ultrabook. It was announced May 20 at a press event in New York City. Despite being called the Surface Pro 3, it is not a direct follow-up to the Surface Pro 2. Instead, the Surface Pro 3 is an entirely new model with a larger screen.

[4] All models of Surface Pro 3 are available for pre-order today. The Core i5 models with 128 GB or 256 GB of storage are promised to ship by June 20, 2014, to customers in the U.S. and Canada. If you preorder an i3 or i7 configuration, Microsoft says your order will ship before the end of August.

[5] 1 The touchpad buttons on Type Cover, Type Cover for Surface Pro 3 and Surface 3 Type Cover click when you press them. 2 The touchpad buttons on Touch Cover, Touch Cover 2, Type Cover 2 and Power Cover are flat and donât move when you press them. 3 Press the button firmly to click.",I cannot answer from the given context.,,,
342156,how thick is a 2x8 board,"[1] The Nominal size of a board is the way you talk about the size. When talking about a 1x6 board, 1 and 6 is the Nominal size. The actual size is 3/4 x 5-1/2.The nominal size of a 2x8 is 2 x 8, but the actual size is 1-1/2 x 7-1/2.To determine accurate coverage, the actual size of the board is used.The actual size is the actual coverage of the board.hen talking about a 1x6 board, 1 and 6 is the Nominal size. The actual size is 3/4 x 5-1/2.The nominal size of a 2x8 is 2 x 8, but the actual size is 1-1/2 x 7-1/2. To determine accurate coverage, the actual size of the board is used. The actual size is the actual coverage of the board.

[2] 40 Chipboard 20pt (point) Thickness Sheets 12 X 18 (12X18 Inches) Large|Poster Size Light Weight .020 Caliper... by ThunderBolt Paper. $28.95(2 new offers) 5 out of 5 stars 2. Product Features. ... 100% Recycled paper board made with clean fibers, as good stewards of ...

[3] The back of the soffit board rests on the top of the wall and is pinched down with timber âlegsâ to prevent the wind from lifting the board up. The soffit boards used in this installation are 10mm thick and 5 metres in length, an expansion gap of 10mm is allowed for at each 5 metre joint.tep 5) Guttering. Guttering â more gutter pics can be found in the photo gallery. The Upvc guttering is then inserted into place and all joints are screwed to the fascia with a 30mm screw to prevent any movement. Gutter adapters can be used on the joint with the neighbours guttering (if the profile is different).

[4] (CHPX) is required on the deck for the 1-1/2 and 2 hr Unrestrained Assembly Ratings. The thickness speciï¬ed for the deck shall be. increased by 1/16 in. for 1-1/2 hr Unrestrained Assembly Rating and 1/4 in. for 2 hr Unrestrained Assembly Rating.

[5] Wood Decks. Wood Plank - If you have a wood plank roof deck, it is not recommended that the wood planks exceed eight inches (8) in width due to their propensity for warping. Plywood - If you have a plywood roof deck, make sure that you have at least 15/32 (or ) plywood thickness if the rafters are set at sixteen inches (16) on center. If your rafters are twenty-four inches (24) on center, it is recommended that your plywood is at least 5/8 inches thick.",I cannot answer from the given context.,,,
563995,what are radio scanners,"[1] Scanner (radio) A scanner (also referred to a police scanner, police scanner radio or radio scanner) is a radio receiver that can automatically tune, or scan, two or more discrete frequencies, stopping when it finds a signal on one of them and then continuing to scan other frequencies when the initial transmission ceases.

[2] Introduction. Magnetic resonance imaging (MRI) is a type of scan that uses strong magnetic fields and radio waves to produce detailed images of the inside of the body. An MRI scanner is a large tube that contains powerful magnets. You lie inside the tube during the scan.RI scans do not involve exposing the body to X-ray radiation. This means people who may be particularly vulnerable to the effects of radiation, such as pregnant women and babies, can use them if necessary. However, not everyone can have an MRI scan.

[3] An ultrasound scan is a medical test that uses high-frequency sound waves to capture live images from the inside of your body.The technology is similar to that used by sonar and radar, which help the military detect planes and ships.n ultrasound scan is a medical test that uses high-frequency sound waves to capture live images from the inside of your body.

[4] A: An ion scanner is also known as an ion mobility spectrometry device and is used for security reasons to scan for particulates and determine their substance of origin. It is used to detect illicit substances and is an effective tool in combating the drug trade and other threats. Continue Reading

[5] Magnetic resonance imaging uses a magnetic field and radio waves to create images of the body. MRIs are used to detect abnormalities, infections, injuries, tumors and other medical problems. Typical costs: A spinal MRI is used to find various spinal problems, including nerve damage or tumors. It typically costs $1,000-$5,000, depending on the part of the spine being scanned and whether the procedure is performed in a hospital or physician's office.","A radio scanner is a radio receiver that can automatically tune, or scan, two or more discrete frequencies, stopping when it finds a signal on one of them and then continuing to scan other frequencies when the initial transmission ceases.",,,
